ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
7059,Male,40,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Craft-repair,<=50K,benjamin,leach,45.0,henderson street,hillyview,highgate,2232,,7499892
7060,Female,18,Black,Never-married,11th,United-States,Private,Sales,<=50K,logan,pash,140.0,,,sawtell,5279,vic,5711324
7061,Female,47,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,van essa,green,254.0,grimshaw dtreet,,caulfiejld north,2229,wa,1795768
7062,Male,38,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Prof-specialty,<=50K,kyle,nurbn,,buntine gceescent,killdrummie cottage,seven mile beach,2194,,4227856
7063,Female,37,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Other-service,<=50K,thomas,chenyeh,145.0,phill place,,pine ceeek,4161,,9229582
7064,Female,40,Amer-Indian-Eskimo,Separated,Some-college,United-States,Private,Sales,<=50K,isabella,cowley,119.0,ironbark crescent,,booval,6009,qld,5609012
7065,Male,57,Black,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Prof-specialty,>50K,ryan,laynes,25.0,gurney place,brimbargo,strathdale,2800,nsw,4178683
7066,Female,43,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,phillip,huisman,27.0,gunnini place,,blaxand,6084,wa,7224293
7067,Male,32,Other,Married-civ-spouse,Bachelors,Ecuador,Private,Prof-specialty,<=50K,alissa,rowwovl,38.0,spensley place,,bentleight east,3494,sl,2655113
7068,Male,64,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,olifia,maugxan,98.0,unaiponyfavenue,,moorabbin,2596,sa,8622507
7069,Female,18,White,Never-married,12th,United-States,Private,Sales,<=50K,luke,wricbt,3.0,shircowplace,,coutts crsosing,3172,vic,7006958
7070,Male,40,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,jake,alberton,69.0,twamley crescent,,george town,2095,qld,5780568
7071,Male,23,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,anira,byrne,9.0,hocking place,,moranah,3152,vic,3280587
7072,Female,45,Black,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,lucy,grey-gardner,70.0,the verge,nimon,morwell,4184,qld,8957516
7073,Female,45,White,Divorced,Masters,United-States,Self-emp-not-inc,Prof-specialty,<=50K,atzl,wynbergen,905.0,kirwan circuit,torbin hill,cobar,2250,nsw,6520102
7074,Male,27,White,Never-married,10th,Mexico,Private,Other-service,<=50K,annalise,fyfe,206.0,candelo clace,flt 151,cprno,3999,vif,1118895
7075,Male,23,White,Married-spouse-absent,Some-college,United-States,Private,Handlers-cleaners,<=50K,finlay,hook,285.0,pratt place,calthorpe north,currambine,2346,qld,3482437
7076,Male,58,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,zachary,thomson,10.0,gsell place,,alderley,3337,wa,9131023
7077,Female,35,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K,stephanie,oleksyn,31.0,ive place,,mandurah,2065,nsw,7385892
7078,Male,47,White,Divorced,Masters,United-States,Private,Prof-specialty,>50K,claire,azzollini,,irvinenarreet,,urana,4260,sa,2306138
7079,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,luke,savage,9.0,jinka street,ruffenuff,dandenong north,4817,nsw,6458317
7080,Male,27,Asian-Pac-Islander,Separated,Bachelors,Philippines,Private,Prof-specialty,>50K,riley,kaja,5.0,,,endeavour hills,2481,nsw,6809354
7081,Male,46,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Machine-op-inspct,>50K,,mcelliwott,2.0,coranderrk street,,fraser,2154,,4555829
7082,Male,24,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,sophie,wyant,26.0,derrick street,,mortlake,3460,vic,3444991
7083,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,rebecca,zabrowarny,18.0,sollya place,,woolloongabba,2228,sa,3018657
7084,Female,44,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,kaleb,colliver,9.0,beetaloo street,,kingsley,4070,nsw,6614909
7085,Male,31,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K,,sfarr,295.0,rohanrivhttocrescent,,bondi,3352,qld,1289539
7086,Male,37,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,>50K,emiily,blackburn,1.0,cunningham street,,bushland beach,3950,nsw,9170503
7087,Female,23,White,Separated,Assoc-voc,United-States,Private,Exec-managerial,<=50K,alaiyah,newtom,159.0,galleghan circuit,,ulladulla,2431,sa,5112481
7088,Male,30,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K,ak,kellm,50.0,brereton street,,chapmsn,3053,wa,7583096
7089,Male,31,Black,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,jacob,davis,19.0,greenhood place,,leopold,3161,vic,3254015
7090,Male,32,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,caleb,godfrey,30.0,biraban place,hillview,coleraine,3124,nsw,3904950
7091,Male,27,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,jack,mcmaster,10.0,,,south wentworthville,2170,nsw,3379437
7092,Male,35,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,olivia,white,431.0,powlett street,riverside garden,gwelup,2036,nsw,2024848
7093,Male,27,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,millane,welch,226.0,jenkinson street,allambie,inverell,3033,,7661411
7094,Male,33,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,jesdcb,dayn,176.0,geeriloigotarden,bellrock,port pirie,5169,,3889453
7095,Male,34,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,louris,pitma,13.0,goyder street,,bundoora,4151,vic,7718426
7096,Male,29,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,christopher,twaits,1399.0,bramston street,wollondilly garden,yambuk,3494,nsw,8192589
7097,Female,26,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,,georgis,169.0,cusack place,cryon,croydon,3175,tas,4963339
7098,Male,39,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,annabelle,scroop,84.0,dutton street,,greenway,4069,vic,1577306
7099,Male,37,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K,chloe,richards,45.0,werriwa crescent,,ormond,5113,nsw,3784018
7100,Female,51,White,Divorced,Some-college,United-States,Private,Exec-managerial,>50K,jacynta,tudor,26.0,euroka street,,evanston,3046,vic,7416397
7101,Male,40,White,Separated,Some-college,United-States,Private,Craft-repair,>50K,cameron,saggers,52.0,william webb drive,villa 193 henry kendall bayside,gunning,5108,wa,1628980
7102,Male,53,Asian-Pac-Islander,Married-civ-spouse,7th-8th,Vietnam,Private,Craft-repair,<=50K,jacqueline,glowacki,588.0,colmer street,harolds cross,lethbridge,3912,wa,3576770
7103,Male,58,Asian-Pac-Islander,Married-civ-spouse,Some-college,United-States,Federal-gov,Tech-support,>50K,caxlin,princr,23.0,kneeshaarstreet,,atheotonn,4665,qld,3970498
7104,Male,29,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K,isabel,hill,35.0,barr-smith avenue,bent acres,fulham gardens,2150,vic,6803143
7105,Male,33,Other,Married-civ-spouse,HS-grad,Mexico,Private,Machine-op-inspct,<=50K,lauren,hughes,18.0,cumpston place,pine hill,canley vale,2560,nsw,5251094
7106,Male,57,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,rifly,tibbor,63.0,,,ingle farm,3330,vic,5818058
7107,Male,69,White,Married-civ-spouse,HS-grad,United-States,State-gov,Protective-serv,<=50K,damien,thompson,,limestone avenue,samuel plaza,paradise waters,3000,vic,1318663
7108,Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,jack,van dne herik,32.0,place qaddell,,rosveunlle,2251,nsw,6129530
7109,Female,56,White,Widowed,HS-grad,Mexico,Private,Sales,<=50K,sophie,ellis,296.0,rosman circuit,,pascoe vale south,3490,nsw,5890597
7110,Male,49,White,Married-civ-spouse,5th-6th,United-States,Private,Craft-repair,<=50K,zane,neall,10.0,salmond street,,goulburn,2354,vic,9062571
7111,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,jh,rusgo,4.0,ballumbir street,,allendal east,2750,ql,4536746
7112,Male,70,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,simon,mccaffrey,51.0,titheradge place,,innes park,2122,vic,5776980
7113,Female,44,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,eleni,close,31.0,freda gibson circuit,,buderim,3084,nsw,8380838
7114,Male,37,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,sadi,marknham,116.0,ayers fowlfr hstreet,,davistown,6210,vic,5053059
7115,Male,58,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,haary,griffuhs,,,glen lossie,palmyra,2020,sa,1328183
7116,Female,42,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Prof-specialty,<=50K,nathan,juers,9.0,john clelandlarescent,emohruo,aimslie,2747,wa,2148192
7117,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,ella,hookway,32.0,kosciusko avenue,amp tower,cremorne,,,5340442
7118,Female,28,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,teneille,mcmillan,44.0,pyke place,,north ward,4152,nsw,7107699
7119,Male,47,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K,jacobie,uden,135.0,tanderra crescent,swan cottage homes,noarlunga downs,4825,vic,9763596
7120,Female,24,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,matthew,durdin,27.0,parkwood road,,murrumba downs,5064,qld,6367442
7121,Male,58,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Other-service,>50K,lukas,atkinson,23.0,,,willetton,4413,wa,8292842
7122,Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,marko,howarth,20.0,langdon avenue,,baulkham hills,2028,vic,8854407
7123,Male,50,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,luke,shane,3448.0,bugden avenue,,diamond creek,2517,wa,1813051
7124,Female,69,White,Widowed,Some-college,United-States,Private,Adm-clerical,<=50K,kirra,tan,87.0,louisa lawson crescent,,acacia ridge,3461,vic,4789745
7125,Male,84,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,joshua,everett,18.0,lawrence crescent,shalvah,northcote,2502,qld,2282796
7126,Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,cabefon,plaan,91.0,collicott circuit,,hazelwood park,6573,,6514193
7127,Male,19,White,Never-married,12th,United-States,Private,Handlers-cleaners,<=50K,georgia,chambers,18.0,dumas street,,high wycombe,2518,wa,6586944
7128,Male,24,Black,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,andrew,fitzsimons,5.0,abercorn crescent,tunglebung,frankston north,4350,nsw,9113880
7129,Male,53,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,steh,hooper,4.0,carrutherd street,birrabeen,scottsdsle,3196,qld,7670608
7130,Male,58,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,rebekah,barry,96.0,gilmore crescent,millview,elanora,5021,qld,7752241
7131,Male,22,White,Never-married,Some-college,Mexico,Private,Handlers-cleaners,<=50K,phoebe,grer n,3.0,jandamarra street,piper hole,uralks,4566,wa,4427927
7132,Male,36,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K,louis,saraev,,handcock crescent,,north parramatta,2500,wa,8002544
7133,Female,34,White,Never-married,12th,United-States,Private,Adm-clerical,<=50K,talis,d'aoua,1.0,fitchett street,leith park,ring timme,4660,vc,5584527
7134,Female,43,White,Widowed,1st-4th,Mexico,Private,Prof-specialty,<=50K,annika,catanzariti,981.0,gouger street,,yarrawonga,2019,vic,6960356
7135,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,heather,russell,132.0,mcfarlan place,clearview,scone,,vic,4996760
7136,Male,43,White,Separated,Prof-school,Columbia,Private,Tech-support,>50K,kiera,luther,21.0,bendora crescent,sec 196,isaacs,3083,qld,4758024
7137,Female,42,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K,ayden,scarrh,295.0,rohan rivent crescent,,bondi,3225,ql,1289559
7138,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,brionh,ballerini,46.0,aspinallistreet,,colge,2508,ij,9454247
7139,Male,49,White,Married-civ-spouse,HS-grad,Greece,Self-emp-not-inc,Sales,<=50K,alexander,reynolds,111.0,gardiner street,glenumbral,bairnsdale,3280,nsw,1362014
7140,Male,35,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,joe,herlihen,9.0,mainwaring rich circuit,,irishtown,3022,nsw,2259826
7141,Female,49,White,Widowed,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,lucy,marks,112.0,crozier circuit,,tweed heads west,2191,vic,2540388
7142,Male,28,Black,Never-married,Some-college,United-States,Private,Other-service,<=50K,jye,gay,39.0,lambert street,,sherwood,2088,qld,9642186
7143,Male,51,White,Married-civ-spouse,1st-4th,Mexico,Private,Craft-repair,<=50K,marcus,allie,2.0,foord place,,salisbury,2170,sa,2454315
7144,Male,19,White,Never-married,7th-8th,United-States,Private,Other-service,>50K,,couto,45.0,murphy street,byadbo lodge,bowral,3215,,1275787
7145,Male,56,White,Married-civ-spouse,9th,United-States,Private,Other-service,<=50K,,pohlers,51.0,owen crescent,,greysane,3113,vic,3577995
7146,Male,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,jessica,,18.0,geerilong fgarden,bellrock,port purie,5169,,3889453
7147,Female,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,lauren,ohaire,3.0,bizant street,,hte,6053,vic,7983891
7148,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,noh,buddd,,alabaster street,,lindfiled,3152,vich,7699980
7149,Male,22,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,olivia,doblinger,8.0,canopus crescent,,norwood,2142,qld,8900314
7150,Female,68,White,Divorced,Some-college,United-States,Private,Priv-house-serv,<=50K,hannah,visschedijk,27.0,wollaston place,highfield rmb c218,hunter,2102,nsw,2808192
7151,Female,56,White,Divorced,Bachelors,United-States,Local-gov,Exec-managerial,<=50K,benjaiin,wyld,40.0,monaro crescent,,strathokre,5528,qld,1673566
7152,Male,69,White,Married-civ-spouse,9th,United-States,Self-emp-not-inc,Adm-clerical,<=50K,charlie,maifolo,6.0,rule srteet,,queanbean,2148,nsw,2900451
7153,Male,41,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K,abbie,bennett,69.0,madigan street,,jerrabomberra,4551,tas,9760505
7154,Female,33,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,,roberts,12.0,chippindall circuit,nambucca riverpark,horsham,3163,qld,8027749
7155,Female,18,White,Never-married,11th,Mexico,Private,Sales,<=50K,olivia,probert,22.0,togo place,,cundletown,2105,qld,4103202
7156,Male,17,Black,Never-married,11th,Haiti,Private,Other-service,<=50K,christopher,blytgman,194.0,city walk,,quakerz hill,3074,qld,5707995
7157,Male,31,Black,Divorced,11th,United-States,Private,Handlers-cleaners,<=50K,rebekah,wandel,4.0,tytherleigh street,,carey park,4551,nsw,7510512
7158,Male,50,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K,alexandra,lawaqn,363.0,beaumon close,bundarra,winston hills,3288,qld,9153215
7159,Female,62,White,Widowed,10th,United-States,Private,Handlers-cleaners,<=50K,anika,higginbottom,18.0,ingamells street,kirkdale,ringwood,4343,vic,2632682
7160,Female,41,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,victoria,turvey,1.0,wagga street,,st albans,4211,nsw,9111653
7161,Female,20,White,Never-married,HS-grad,United-States,Federal-gov,Other-service,<=50K,aikaterina,moerman,7.0,parrabel place,,hawthorn,7320,qld,4411599
7162,Male,23,White,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K,taylah,dedman,32.0,tilley place,,gymea,3056,nsw,4963934
7163,Male,18,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,aj,piokv,85.0,kingham place,the village,toukcey,2299,vic,3687980
7164,Male,42,White,Married-civ-spouse,9th,Mexico,Private,Craft-repair,<=50K,julia,biswas,17.0,wilkins street,cheyenne,ascot,2022,qld,1214961
7165,Male,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,lewis,holness,35.0,streeton drive,illawong,bairnsdale,5342,act,5428340
7166,Female,43,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,alexander,nichols,1.0,john cleland crescent,,singleton heights,2010,nsw,1606870
7167,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,mitchell,strduwick,29.0,burkitt street,,goroa n,3868,nsw,3940800
7168,Male,53,White,Married-civ-spouse,5th-6th,Mexico,Local-gov,Other-service,<=50K,daniel,panozzo,49.0,,belmore,ascot park,3006,vic,1113891
7169,Male,28,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,oliver,brown,105.0,white crescent,,redland bay,3926,qld,2046438
7170,Male,28,White,Married-civ-spouse,Some-college,United-States,State-gov,Protective-serv,<=50K,harrison,treleaven,18.0,tepper circuit,beverley springs station,wangaratta,5008,sa,6041243
7171,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K,charlie,crouch,138.0,cambridge street,,ringwood east,3031,,1811248
7172,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,jacinta,thompson,33.0,muir close,bundaberg specialist centre,morwell,4850,qld,3247820
7173,Female,26,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,,doddridge,29.0,dangar place,the willows,warrandyte,2076,nsw,8599146
7174,Male,36,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K,joel,bernard,34.0,stockdale street,locn 2855,greenslopes,2258,qld,9458470
7175,Female,27,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,alexandtoich,fleetwpod,85.0,sternberg crescent,,redbank lains,4165,tas,4166604
7176,Male,39,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,>50K,hayle,palnrar,3.0,,,foster,0827,tas,4039646
7177,Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,lachlan,bilyon,24.0,place afmfield,,mount barker,7284,ckd,6696853
7178,Female,17,White,Never-married,11th,United-States,Private,Other-service,<=50K,asha,sara,206.0,starling place,,chisholm,6477,vic,8225780
7179,Male,39,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,gerrie,lauxrej,217.0,springvale drive,,floreat,4051,qif,7140730
7180,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,lachlan,higgignts,39.0,,,slacks gcreek,4660,nse,8910755
7181,Female,24,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,izh,linburg,14.0,rowntree crescent,hmas perth engineers mess i m e warship,bonython,3198,,9565336
7182,Male,26,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K,karli,thomson,11.0,wakefield avenue,,kingaroy,3013,qld,1220778
7183,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,>50K,joel,freeman,,,,chigwell,5213,qld,9587018
7184,Male,49,White,Married-civ-spouse,Masters,United-States,Local-gov,Protective-serv,>50K,jame s,heywaurd,16.0,place seymoru,,mount colah,3269,vic,3138523
7185,Male,40,White,Married-civ-spouse,11th,United-States,Private,Farming-fishing,<=50K,jay,russo,2.0,ballumbir street,,allendale east,2750,qld,4536746
7186,Male,52,White,Divorced,Prof-school,United-States,Private,Exec-managerial,>50K,william,forbled,41.0,wirildagatreet,,macleod,2096,wa,6659555
7187,Male,33,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,edward,hancock,,octy place,,mermaid beach,3690,act,6991933
7188,Male,19,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,bailey,heidenreich,7.0,belconnen way,,ellinbank,4350,vic,8945308
7189,Male,37,White,Married-civ-spouse,Assoc-voc,Japan,Private,Prof-specialty,<=50K,devan,martin,82.0,woolcock street,,kingscote,4102,vic,1882328
7190,Female,21,White,Never-married,Some-college,United-States,State-gov,Tech-support,<=50K,alison,ns fibbo,13.0,lambrigg street,,erskinpark,1660,qkw,4021682
7191,Male,33,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,anari,maguire,7.0,cornish place,,clifton,2800,vic,2362860
7192,Female,28,White,Divorced,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,isjabwlle,liskon,96.0,federal highway,,st niays,,vic,6588331
7193,Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,rachel,albury,6.0,shenton crescent,immanuel gardens retirement village,kiama,0820,qld,6504754
7194,Male,43,White,Separated,Bachelors,United-States,Private,Tech-support,<=50K,courtney,portaminni,5.0,eucumbene drive,fernleigh,mornington,2250,nsw,1815184
7195,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,lucy,peters,354.0,alexandria street,,stretton,3032,wa,1989796
7196,Male,28,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,holly,karamanlis,21.0,,,korumburra,3182,sa,6248699
7197,Male,47,Asian-Pac-Islander,Married-civ-spouse,Bachelors,South,Self-emp-not-inc,Prof-specialty,<=50K,alia,williams,83.0,mueller street,,morayfield,,qld,8305806
7198,Male,37,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K,nicola,burauc,21.0,werribee crescent,,mesbdourne south,3163,qld,8572470
7199,Male,26,Black,Separated,Some-college,United-States,Private,Sales,<=50K,hanrah,whittingon,12.0,david street,,portarlkington,3309,qld,6558749
7200,Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,ethan,myles,167.0,andadohplace,,east sydney,2330,ss,6518732
7201,Female,40,White,Divorced,Assoc-acdm,United-States,Private,Sales,<=50K,joshua,howard,47.0,elvire place,,epping,2767,sa,7330488
7202,Male,31,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,mia,wyndham,147.0,heagney crescent,dapruo,robina,3226,wa,8189117
7203,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,aiden,day,35.0,mueller street,jedburgh m/s 918,hill end,2641,qld,6621317
7204,Male,54,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,>50K,monique,kay,13.0,macalister crescent,old baker road,goulburn,5268,tas,9554277
7205,Male,38,Asian-Pac-Islander,Married-civ-spouse,Some-college,Philippines,Private,Sales,<=50K,riley,cains,39.0,spowers circuit,beltana,portarlington,0820,qld,9924377
7206,Male,53,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,hamish,irvine,512.0,tyenna close,,coconut grove,4557,sa,4573023
7207,Female,27,White,Never-married,Assoc-acdm,United-States,Self-emp-not-inc,Prof-specialty,<=50K,madeline,taylor,194.0,belconnen way,devon point,wamberal,2033,vic,5104398
7208,Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,emiily,chilve rs,99.0,mannheumastreet,,sunnybank hills,,n,5385376
7209,Female,62,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,clain,cox,267.0,aurora close,,marsfield,4216,wa,9801611
7210,Male,47,White,Married-civ-spouse,11th,United-States,Private,Adm-clerical,<=50K,jared,sloan,4.0,de lacey place,,guildford,2722,vic,3109515
7211,Female,26,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,benhy,stewart,17.0,bennelong r escent,grassey mountain,eden hill,2620,nsw,2371422
7212,Male,59,White,Divorced,Some-college,United-States,Private,Other-service,<=50K,eliza,moon,2.0,nelson place,,park ridge,4372,vic,4990477
7213,Female,42,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K,jakr,wachowicz,80.0,tuthill place,,south kingsville,2301,qld,5628683
7214,Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,jairus,holdsworth,,majura road,,banksia park,4868,nsw,1828778
7215,Male,58,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,cain,artbjr,110.0,downestplace,seaspray terrace,trott park,4846,nsw,5966789
7216,Female,30,White,Never-married,Some-college,United-States,Private,Sales,<=50K,benjamin,whitney,25.0,noongale court,,redclfe,3419,naq,2449205
7217,Female,21,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K,alaiyah,balaszo,24.0,juliaflhn avenue,,redbankpalins,2580,,4834033
7218,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,<=50K,alexandra,sames,27.0,smalley circuit,,gymea bay,7249,vic,3163735
7219,Male,33,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Handlers-cleaners,<=50K,kiana,bethley,4.0,canberra avenue,rynda park,dangarsleigh,2099,act,8607382
7220,Male,51,White,Married-civ-spouse,Masters,United-States,Private,Tech-support,>50K,jackson,anderson,5.0,michell street,,kurri kurri,7325,vic,8695073
7221,Female,70,White,Widowed,Some-college,United-States,Private,Exec-managerial,<=50K,hannah,visschecijk,2.0,wollaston place,,hunter,2528,nsw,7801676
7222,Male,29,White,Divorced,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,laurem,coombes,9.0,preddey way,,benahlkla,3054,qlc,2465085
7223,Female,46,White,Widowed,Masters,United-States,Private,Prof-specialty,<=50K,callie,battista,2.0,buckmaster crescent,,wauchope,3031,nsw,1123300
7224,Female,35,Asian-Pac-Islander,Divorced,Some-college,Philippines,Federal-gov,Exec-managerial,<=50K,miol,schmit,52.0,bastow cifrcuit,,keilor dwns,3561,nsw,6289226
7225,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,bianca,,39.0,mckail crescent,,fortitude valley,2165,qld,5588490
7226,Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,harrison,fling,18.0,ca browkbvlge,meagher place,st james,2745,,2850910
7227,Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,joshua,grande,722.0,macrobertson street,caroona retirement home,gosford north,6150,nsw,4105930
7228,Male,23,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,harry,murfett,8.0,achernar close,,keilor,4350,qld,2533815
7229,Male,41,White,Divorced,HS-grad,United-States,Private,Craft-repair,>50K,fraser,fitzgerald,239.0,,homefield home,st kildfa east,6065,nsw,9475014
7230,Female,42,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,safir,o'neill,25.0,hansen circuit,,seven hslls,1258,vic,9775092
7231,Female,26,White,Never-married,10th,United-States,Private,Adm-clerical,<=50K,giorgia,,34.0,dalley crescent,,glenwood,2229,qld,2530349
7232,Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,jessica,key,96.0,eddy crescent,stumphill,gladstone,5290,qld,9980884
