ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
1753,Female,45,White,Divorced,Masters,United-States,Local-gov,Prof-specialty,<=50K,6802659,thomas,rielly
1309,Male,45,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Farming-fishing,>50K,1975087,anita,kalma
1697,Male,45,Black,Never-married,HS-grad,United-States,Federal-gov,Transport-moving,<=50K,8622255,taliah,carmody
1599,Female,45,White,Married-civ-spouse,11th,United-States,Private,Other-service,<=50K,5963832,jacqueline,webb
1691,Male,45,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Philippines,Private,Adm-clerical,<=50K,1613758,elise,miles
2857,Male,45,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,1102361,tabitha,orchard
1744,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,2102559,samantha,santi
1478,Male,45,White,Married-civ-spouse,Masters,England,Private,Prof-specialty,>50K,4604084,david,lowe
2945,Male,45,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Exec-managerial,>50K,8841314,madison,chandler
3796,Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,4922810,jacob,durbridge
315,Male,45,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,6657239,giorgia,smallacombe
1272,Male,45,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,9285118,jacob,beatton
3602,Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,1751137,ryley,colombini
4071,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,7731951,jaxson,ryan
151,Male,[45-46],White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Sales,>50K,4966992,ruby,reid
1967,Male,[45-46],White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9064672,joel,teti
4553,Male,[45-46],White,Married-civ-spouse,HS-grad,United-States,State-gov,Transport-moving,<=50K,1185491,maya,bibby
2842,Female,[45-46],White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,9968811,fiona,crossman
1941,Female,[45-46],White,Separated,Some-college,United-States,Private,Adm-clerical,<=50K,8684749,joshua,morrison
2836,Female,46,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,7634727,sara,wilkins
154,Male,46,White,Widowed,Masters,United-States,State-gov,Protective-serv,<=50K,9753591,daniel,warusevitane
1181,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,1891847,william,hare
4380,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,9865461,pakita,scarce
285,Female,46,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,9224762,joshua,moody
75,Female,46,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,4875837,lucinda,burrill
2267,Male,46,Black,Divorced,Assoc-voc,United-States,Private,Protective-serv,<=50K,1932739,max,george
4558,Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Craft-repair,>50K,3031015,hannah,insley
1670,Male,46,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K,5807175,nogivenname,vincent
3139,Male,46,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K,4461398,bailey,hai van
3383,Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,6310028,ned,stephenson
2852,Male,46,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,1803541,tyler,parr
2008,Male,46,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,9292420,holly,wehr
1308,Male,46,Amer-Indian-Eskimo,Divorced,11th,Germany,Private,Machine-op-inspct,<=50K,3405740,gabrielle,telleglou
1188,Male,46,Black,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,2611052,harry,mcgregor
439,Female,46,White,Never-married,Bachelors,United-States,Private,Craft-repair,<=50K,3839840,talia,petersen
1340,Male,46,Black,Never-married,10th,United-States,Private,Machine-op-inspct,<=50K,2523448,mhary,rundle
3105,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,>50K,3320758,jordan,toms
3902,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3691075,lia,voulgaridis
3242,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,8743573,harrison,zanelli
4480,Male,46,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,3343445,zachary,brain
698,Female,46,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K,9464025,matteus,monda
1471,Male,46,White,Married-civ-spouse,HS-grad,United-States,State-gov,Tech-support,<=50K,9784905,brianna,white
4321,Female,46,Other,Widowed,1st-4th,Mexico,Private,Other-service,<=50K,2414397,caleb,weaver
3905,Male,46,White,Divorced,Some-college,United-States,Private,Sales,<=50K,4353748,jaiden,o'flynn
1590,Male,46,Black,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,4392378,olivia,trent
4977,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,4216793,aidan,leslie
4465,Female,46,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,4631516,joshua,browne
2110,Male,46,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,3727793,callum,erett
1260,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,<=50K,5268631,matthew,apted
52,Male,46,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K,3346974,jessica,mayer
1394,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,2810306,amber,schmelter
569,Male,46,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,9474636,jinni,grossman
4987,Female,46,White,Married-civ-spouse,5th-6th,Italy,Private,Craft-repair,<=50K,7838600,evan,heerey
124,Female,46,Black,Divorced,Assoc-acdm,United-States,Private,Tech-support,<=50K,6990160,stella,plumb
3213,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,1627605,ayla,mccarthy
2082,Female,46,White,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,2192983,darcy,bullock
3813,Female,46,White,Divorced,HS-grad,Ecuador,Private,Priv-house-serv,<=50K,4237972,riley,nguyen
2743,Male,46,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,2694324,hannah,bennell
4528,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,1171524,abii,hedaux
2106,Male,46,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,2059387,joshua,white
3809,Female,46,White,Divorced,Some-college,United-States,State-gov,Prof-specialty,<=50K,9378445,jamie,snell
1620,Female,46,White,Divorced,Masters,United-States,Private,Exec-managerial,>50K,9115067,catherine,bartel
1482,Male,46,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,4081790,mitchell,crossman
2520,Male,46,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,2687580,micah,green
2254,Female,46,White,Divorced,Bachelors,United-States,Private,Sales,<=50K,3552967,alexandra,pacey
3391,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,4932448,aidan,dohse
3110,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,>50K,1576434,georgia,lowe
3149,Male,46,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,5533620,tyler,walch
832,Female,46,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,5061165,samuel,goldsworthy
2270,Female,46,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,1270595,alana,warnock
2659,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,3463191,caitlin,terend
3722,Male,46,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,>50K,1203301,kirra,watkin
4390,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K,2339019,hannah,witkin
3965,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K,4133306,lachlan,goldsworthy
1903,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,5189661,layla,donaldson
2636,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K,7201624,angelica,capurso
3193,Male,46,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,6697687,oakleigh,hoang
2984,Female,46,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,>50K,8292725,ruby,nguyen
1788,Female,46,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,2466735,bailey,ryan
3765,Male,46,White,Divorced,Some-college,United-States,Private,Handlers-cleaners,<=50K,8765826,olivia,grubb
3448,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,3406386,jake,willmot
365,Male,46,White,Separated,Assoc-acdm,United-States,Self-emp-not-inc,Craft-repair,<=50K,8978859,daniel,belperio
2354,Male,46,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,1596501,riley,bennell
453,Male,46,White,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,3335029,henry,greenhalgh
3436,Male,46,White,Married-civ-spouse,HS-grad,United-States,State-gov,Other-service,>50K,4388778,gabrielle,siemers
3943,Male,46,White,Married-civ-spouse,9th,United-States,Private,Other-service,<=50K,4356806,georgia,willing
4928,Male,46,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K,1791300,ryleh,sleath
3613,Female,46,White,Divorced,Assoc-voc,United-States,State-gov,Adm-clerical,<=50K,8216119,macy,beaty
3570,Male,46,White,Separated,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,4475335,andrew,reid
4246,Male,46,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,>50K,2223697,jessica,regalado
1532,Male,46,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,9350791,nogivenname,dent
3503,Female,46,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K,4955093,charlotte,saltiel
1684,Male,46,White,Married-civ-spouse,Some-college,United-States,Local-gov,Prof-specialty,<=50K,3673837,michael,headon
1334,Male,46,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3927795,nicholas,clarke
4697,Male,46,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,7615385,courtney,weller
3195,Female,46,White,Never-married,Masters,United-States,State-gov,Exec-managerial,<=50K,7787158,indiana,campbell
1966,Female,46,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,9867216,amy,tiggeman
4297,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,6788571,robbie,lowe
3162,Male,46,Black,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,4370533,alexander,drymis
3252,Female,46,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,8120709,jarryd,reid
4013,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K,9709885,chelsea,nosurname
4521,Female,46,White,Widowed,11th,United-States,Federal-gov,Adm-clerical,<=50K,3226586,michael,webb
1057,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,7427314,james,kang
689,Male,46,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,<=50K,5109979,nicholas,excell
648,Female,46,White,Divorced,Doctorate,United-States,Private,Prof-specialty,>50K,2837091,owen,haeusler
1046,Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K,9598556,james,grillett
3976,Male,46,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Prof-specialty,>50K,3214176,louise,campbell
3923,Female,46,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K,8880903,samuel,george
733,Male,46,White,Never-married,Masters,United-States,Private,Tech-support,>50K,4547398,jason,mcmullen
2980,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,<=50K,1468008,michael,green
783,Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,5988275,emma,adzaip
383,Male,46,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,>50K,1683994,rachael,dent
2316,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,1310519,phoebe,pinny
1711,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,1854047,nathan,dunstone
356,Female,46,White,Divorced,Some-college,United-States,Private,Sales,<=50K,9178267,xavier,campbell
4097,Female,46,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,8448786,hayley,mort
2423,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,7921182,lucy,dunthorn
2467,Male,46,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K,6392001,james,portlock
354,Female,46,White,Divorced,5th-6th,United-States,Private,Craft-repair,<=50K,2830335,chloe,grosvenor
1129,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,6874557,bayden,lonie
4625,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,4822857,mitchell,clarke
4096,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,7306086,lucas,daysh
1065,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,3664258,benjamin,berry
506,Male,46,White,Divorced,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K,7112414,adam,clarke
2791,Male,46,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,>50K,1060379,elki,fenwick
1173,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,1555679,nogivenname,lodge
3097,Male,46,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,2027365,lily,keelty
351,Male,46,White,Divorced,Masters,United-States,Self-emp-not-inc,Exec-managerial,<=50K,1770895,raquel,nosurname
2374,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,5679774,joshua,holmyard
3500,Female,46,Black,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,5376425,alyssa,coleman
327,Male,46,White,Married-civ-spouse,11th,United-States,Local-gov,Transport-moving,<=50K,1651755,benjamin,coleman
3047,Female,46,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,9031641,ebony,penno
1717,Male,46,White,Divorced,9th,United-States,Private,Other-service,<=50K,8595168,daniel,fysh
912,Male,46,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,1274198,isabella,westbrook
3548,Female,46,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,7975425,madison,noyce
3418,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,1621751,riley,noble
2483,Female,46,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,7282886,ebonie,quinton
3063,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,1630282,ruby,allchin
378,Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,7581364,madeline,adair
4676,Male,46,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K,5799594,alexandra,newberry
4122,Male,46,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K,4760009,hannah,sinoch
3606,Male,[46-47],White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,9875041,emiily,zeck
524,Male,[46-47],White,Divorced,Masters,United-States,Private,Exec-managerial,<=50K,5148084,lachlan,crouch
3126,Male,[46-47],White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,<=50K,5630769,jasper,trowse
2332,Male,[46-47],White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,1590927,larissa,tootell
909,Female,[46-47],White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,9129899,rachel,matthews
2891,Male,47,Asian-Pac-Islander,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,2488065,finn,teague
2009,Male,47,White,Divorced,Masters,United-States,Self-emp-not-inc,Prof-specialty,<=50K,2066144,amber,vincent
1521,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7169908,nogivenname,priest
3595,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K,6075780,jack,voskulen
4853,Male,47,Other,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Prof-specialty,>50K,2261900,jean-claude,ryan
4567,Male,47,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,7131960,kailey,herbert
94,Female,47,White,Never-married,Masters,United-States,Self-emp-not-inc,Prof-specialty,<=50K,5103641,layla,donaldson
1866,Male,47,White,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,>50K,8443463,hugo,sporn
3938,Male,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,3529680,daniel,ballantyne
4520,Male,47,Black,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K,7611475,samantha,paterson
4177,Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K,5698267,kai,rachwal
752,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,3711822,tyler,clarke
748,Female,47,White,Married-civ-spouse,HS-grad,Italy,Self-emp-not-inc,Other-service,<=50K,9290065,tegan,galbraith
1873,Male,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,4865826,sophie,joaquim
4411,Female,47,White,Divorced,Bachelors,United-States,Private,Sales,<=50K,5986644,ellie,green
469,Female,47,Black,Separated,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,3757652,callum,hauser
2635,Male,47,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K,9931751,emiily,cobbin
1303,Female,47,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,6209600,emiily,white
4436,Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,<=50K,5827434,angelina,wheatley
3759,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,9133348,madeline,jolly
4139,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,1480466,matthew,dukic
1763,Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,6816535,makenzi,white
1537,Female,47,White,Married-civ-spouse,Assoc-acdm,Italy,Private,Adm-clerical,>50K,8724836,clain,green
1321,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,2466204,caitlyn,green
4415,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K,2222450,julia,velzeboer
1167,Female,47,Black,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,7931741,lachlan-john,snelling
588,Male,47,White,Married-civ-spouse,5th-6th,Cuba,Self-emp-inc,Transport-moving,<=50K,5682631,damien,webb
139,Female,47,White,Divorced,Some-college,Mexico,Local-gov,Adm-clerical,<=50K,3744694,jared,meaney
179,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K,9870428,sarah,campbell
3119,Male,47,Black,Never-married,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K,9683634,chloe,dunnicliff
2514,Male,47,White,Married-civ-spouse,HS-grad,United-States,State-gov,Other-service,<=50K,2489779,katelin,wheatley
1709,Female,47,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Adm-clerical,>50K,7461693,tiana,white
2170,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,9876911,ayla,colefax
2028,Female,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,2890790,matthew,ryan
3810,Male,47,White,Never-married,Bachelors,United-States,Self-emp-inc,Sales,<=50K,7590245,millane,reinmuth
1898,Female,47,Asian-Pac-Islander,Divorced,HS-grad,United-States,Private,Other-service,<=50K,7329507,liam,green
3973,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K,6020101,hayley,white
1834,Male,47,White,Never-married,Some-college,United-States,Private,Sales,>50K,3022720,jye,berry
4147,Female,47,Black,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,5862107,chloe,white
4678,Male,47,White,Married-civ-spouse,Masters,United-States,State-gov,Exec-managerial,>50K,9731855,mitchell,white
2785,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,2534734,xavier,mogavero
3041,Male,47,Black,Never-married,11th,United-States,Private,Transport-moving,<=50K,3838784,alexandra,meixner
3369,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,9221028,alexandra,margush
4546,Female,47,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,7041684,jeremy,le messurier
580,Female,47,Black,Never-married,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K,2243015,lachlan,plumb
1932,Female,47,White,Divorced,Bachelors,United-States,State-gov,Exec-managerial,>50K,6654477,liam,white
1614,Male,47,Asian-Pac-Islander,Divorced,Bachelors,Japan,Self-emp-not-inc,Exec-managerial,<=50K,4659883,harrison,tinfina
4352,Male,47,Black,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,>50K,6464292,andrew,white
1175,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,2268332,kyle,rudd
3107,Female,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,3308420,samuel,paterson
915,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,9490741,nicholas,leslie
1953,Female,47,White,Never-married,5th-6th,El-Salvador,Private,Priv-house-serv,<=50K,3116798,vanessa,george
574,Male,47,White,Married-spouse-absent,9th,El-Salvador,Private,Handlers-cleaners,<=50K,8190321,brydon,macgowan
2470,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,6817957,thomas,green
4893,Female,47,White,Divorced,Masters,United-States,Private,Prof-specialty,>50K,9835720,jordan,lock
4733,Male,47,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,4913489,sara,schiansky
2322,Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,1707216,ethan,malvestuto
2886,Male,47,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K,2589251,emiily,vimpany
4580,Male,47,White,Divorced,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,2068877,lachlan,murton
4778,Male,47,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,>50K,3164154,makayla,cochrane
3446,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,8308037,mitchell,forshaw
1182,Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,2724093,alisa,nosurname
4577,Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,>50K,1088335,ethan,mccombe
1398,Male,47,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,<=50K,2531288,tyler,berryman
1985,Male,47,White,Married-civ-spouse,5th-6th,Italy,Self-emp-not-inc,Sales,>50K,2265634,alissa,leong
1957,Male,47,White,Married-civ-spouse,Some-college,United-States,State-gov,Prof-specialty,<=50K,7932680,jacob,richmond
4038,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,3934199,jaden,brammy
1233,Male,47,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,6850395,emiily,lock
824,Male,47,White,Divorced,Some-college,United-States,Private,Sales,<=50K,4803978,anthony,gripton
1962,Male,47,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,6708080,luke,verrion
1646,Female,47,White,Never-married,9th,United-States,Private,Other-service,<=50K,6064519,noah,rosato
861,Female,47,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,2550366,daniel,mcard
2523,Male,47,White,Divorced,Assoc-voc,United-States,Private,Sales,<=50K,2775852,matthew,broadby
1915,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,6646759,emiily,white
1990,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,4677446,max,bradshaw
2957,Male,47,White,Divorced,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,5825057,finlay,coffey
2564,Male,47,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,4299404,emiily,gruener
2946,Male,47,White,Widowed,10th,United-States,Private,Machine-op-inspct,<=50K,8148701,georgia,cother
2624,Male,47,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,3086091,lachlan,geduld
2568,Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,3232396,stephanie,rasic
2574,Male,47,White,Separated,Masters,United-States,State-gov,Prof-specialty,<=50K,2991381,alia,mogavero
2966,Female,47,Black,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,8747454,chelsea,blake
308,Male,47,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K,5610380,connor,trimble
116,Female,47,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9865390,ryan,lindholm
1081,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,3256476,amber,estacio
2176,Female,47,Black,Separated,Some-college,United-States,Private,Other-service,<=50K,5991164,jackson,edgecombe
4464,Female,47,Black,Divorced,Some-college,United-States,Federal-gov,Adm-clerical,<=50K,1449566,jack,carbone
4502,Male,47,White,Married-civ-spouse,Assoc-voc,United-States,Private,Other-service,<=50K,1514534,lachlan,cicconi
399,Male,47,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K,6678712,zane,crouch
3270,Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Farming-fishing,>50K,7116750,marcus,white
1354,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,5268119,katelyn,simmonds
50,Male,47,White,Divorced,HS-grad,United-States,Self-emp-inc,Exec-managerial,<=50K,3040069,caitlin,bevis
2697,Female,47,Black,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,1466352,elton,noble
708,Female,47,White,Divorced,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K,1004898,timothy,soulemezis
4488,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,3623767,robert,etherington
2096,Female,47,White,Widowed,Assoc-acdm,United-States,Private,Other-service,<=50K,1643013,michael,maclennan
4209,Male,47,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K,2412111,benjamin,rankine
4414,Male,47,Black,Divorced,HS-grad,United-States,Private,Other-service,<=50K,5412397,joel,campbell
1473,Male,47,White,Separated,HS-grad,United-States,Private,Craft-repair,<=50K,9712180,laura,flannery
2663,Male,47,White,Married-civ-spouse,HS-grad,Italy,Private,Transport-moving,>50K,8358959,kyle,brain
